id,title,year,rating,votes,description,genres
1048,Skazani na Shawshank,1994,8.79807,957827,"Film nakręcony na podstawie książki mistrza horrorów [person=43943]Stephena Kinga[/person]. Andy Dufresne ([person=90]Tim Robbins[/person]), dobrze zarabiający bankier z Nowej Anglii, zostaje oskarżony o podwójne zabójstwo - swojej żony i jej kochanka. Uparcie twierdzi, że jest niewinny, ale dzięki niezbitym dowodom zostaje skazany na podwójne dożywocie w więzieniu Shawshank. Shawshank rządzi hipokryta i fanatyk biblijny, naczelnik Norton ([person=3987]Bob Gunton[/person]), a wraz z nim sadystyczni strażnicy. Andy już po kilku dniach poznaje brutalną, więzienną rzeczywistość, ale dzięki wrodzonej inteligencji, sprytowi oraz pomocy przyjaciela Ellisa Boyda ""Reda"" Reddinga ([person=176]Morgan Freeman[/person]) udaje mu się zachować nadzieję, która pozwoli dokonać zemsty.   ",['Dramat']
469476,Diuna,2021,7.63256,194644,"Film ""Diuna"" opowiada historię niezwykłej, pełnej przygód i emocji podróży Paula Atreidesa. Temu genialnemu i utalentowanemu młodemu człowiekowi pisane jest wspaniałe przeznaczenie, którego on sam nie jest w stanie pojąć. Najpierw jednak Paul musi się udać na najbardziej niebezpieczną planetę we wszechświecie, żeby ratować rodzinę i rodaków. Na planecie wybucha zażarty konflikt o dostęp do niewystępującej nigdzie indziej, najcenniejszej ze znanych substancji. Wyzwala ona w ludziach ich największy potencjał. Ale wojnę przetrwają tylko ci, którzy pokonają swój strach.",['Sci-Fi']
810167,Joker,2019,8.24557,364083,"Historia jednego z cieszących się najgorszą sławą superprzestępców uniwersum DC — Jokera. Przedstawiony przez Phillipsa obraz śledzi losy kultowego czarnego charakteru, człowieka zepchniętego na margines. To nie tylko kontrowersyjne studium postaci, ale także opowieść ku przestrodze w szerszym kontekście.","['Dramat', 'Kryminał', 'Psychologiczny']"
113235,Inwazja porywaczy ciał,1956,7.01259,4210,"Dr Miles J. Bennell ([person=44295]Kevin McCarthy[/person]) odkrywa pewną prawidłowość wśród swoich pacjentów. Wszyscy, którzy wcześniej potrzebowali jego pomocy, nagle zmieniają zdanie, tłumacząc, że była to tylko jakaś drobnostka. W końcu lekarz trafia do kobiety twierdzącej, że coś stało się z jej ojcem. Niby wygląda tak samo, ale jest kimś innym. Szybko okazuje się, że to nie odosobniony przypadek.","['Horror', 'Sci-Fi']"
137747,Bękarty wojny,2009,8.01649,616006,"Akcja filmu rozpoczyna się w okupowanej Francji podczas egzekucji rodziny Shosanny Dreyfus ([person=85283]Mélanie Laurent[/person]), której dziewczyna jest świadkiem. Stracenia dokonuje nazistowski pułkownik Hans Landa ([person=69501]Christoph Waltz[/person]). Shosannie udaje się uciec i wyjechać do Paryża, gdzie, jako właścicielka kina, przyjmuje nową tożsamość. W innym miejscu w Europie, porucznik Aldo Raine ([person=205]Brad Pitt[/person]) organizuje grupę żydowskich żołnierzy, którzy mają dokonywać aktów zemsty. Do oddziału Raine'a dołącza niemiecka aktorka i agentka Bridget Von Hammersmark ([person=107723]Diane Kruger[/person]), której misją jest pozbawienie władzy przywódców Trzeciej Rzeszy. Losy tych ludzi zbiegają się pod kinowym afiszem, gdzie Shosanna przygotowuje własny plan zemsty...",['Wojenny']
862,Zielona mila,1999,8.62889,1032554,"Rok 1935. Paul Edgecombe ([person=124]Tom Hanks[/person])  jest jednym ze strażników bloku śmierci w więzieniu Cold Mountain. Do  jego obowiązków należy odprowadzanie skazańców do celi śmierci długim  korytarzem, wyłożonym zieloną wykładziną, zwaną ""Zieloną milą"". Pewnego  dnia do więzienia przybywa olbrzymi czarnoskóry skazaniec, John Coffey ([person=7546]Michael Clarke Duncan[/person]).  Ma oczekiwać na karę śmierci za zamordowanie dwóch białych dziewczynek.  Jego wizyta na zawsze zmieni życie Paula i pozostałych pracowników  więzienia.
",['Dramat']
139141,28 tygodni później,2007,6.51735,60674,"Kontynuacja horroru ""[film=35914]28 dni później[/film]"". Pół roku po wydarzeniach ukazanych w pierwszym filmie śmiercionośny wirus całkowicie spustoszył Wielką Brytanię. Amerykańska armia przywraca porządek i zdziesiątkowane miasta zaczynają się ponownie zaludniać, ale przyszłość świata znów staje pod znakiem zapytania, gdy w Londynie pojawia się nosiciel wirusa i epidemia wybucha na nowo.",['Horror']
809630,Green Book,2018,8.17151,249662,"Tony, drobny cwaniaczek z Bronxu, z nadzieją na zgarnięcie konkretnej sumki, zatrudnia się jako szofer wybitnego, ekstrawaganckiego muzyka Dona Shirleya. Razem wyruszają w wielotygodniowe tournée na południe Stanów Zjednoczonych. Z pozoru różni ich wszystko: od majątku i wykształcenia, przez sposób bycia, po ulubione jedzenie i rozrywki. Z czasem jednak będą mieli okazję przekonać się, że tak naprawdę więcej ich łączy, niż dzieli. Ich wspólna, pełna przygód podróż stanie się początkiem nieprawdopodobnej przyjaźni.
","['Dramat', 'Komedia']"
754800,Barbie,2023,6.31964,169148,"Świat Barbie to idealne miejsce, pełne idealnych mieszkańców. No, chyba że ktoś przeżywa akurat kryzys egzystencjalny w całej pełni. Albo jest Kenem.","['Dramat', 'Fantasy', 'Komedia']"
1039,Pulp Fiction,1994,8.34265,701789,"Płatni mordercy, Jules ([person=53]Samuel L. Jackson[/person]) i Vincent ([person=216]John Travolta[/person]), dostają zlecenie, by odzyskać z rąk przypadkowych rabusiów tajemniczą walizkę bossa mafii. Nie dość tego, Vincent dostaje kolejną robotę - na czas nieobecności gangstera w mieście ma zaopiekować się jego poszukującą wrażeń żoną Mią ([person=113]Uma Thurman[/person]). Vincent i Jules niespodziewanie wpadają po uszy, gdy przypadkowo zabijają zakładnika. Kłopoty ma też podupadły bokser ([person=117]Bruce Willis[/person]), który otrzymał dużą sumę za przegranie swojej walki. Walkę jednak wygrywa, a Los Angeles staje się od tej chwili dla niego za małe. Specjaliści od mokrej roboty będą mieli co robić...",['Gangsterski']
620541,Django,2012,8.25279,521265,"
Zdobywca Oskara® [person=5859]Jamie Foxx[/person], wciela się w tytułową rolę niewolnika w filmie ""[film=620541]Django[/film]"", którego akcja rozgrywa się na Południu Stanów Zjednoczonych dwa lata przed Wojną Secesyjną. Na skutek brutalnego traktowania przez byłych właścicieli, pewnego dnia staje twarzą w twarz z pochodzącym z Niemiec łowcą nagród dr Kingiem Schultzem (zdobywca nagrody Akademii® - [person=69501]Christoph Waltz[/person]). Schultz jest właśnie na tropie niebezpiecznych braci Brittle i tylko Django może go do nich zaprowadzić. Nie poddający się konwencjom Schultz wykupuje Django obiecując, że zwróci mu wolność tuż po schwytaniu braci Brittle – żywych lub martwych. Schultz odnajduje braci, dotrzymuje swojej obietnicy i uwalnia Django. Wspólnie z byłym niewolnikiem, Schultz tropi najbardziej poszukiwanych kryminalistów. Django ma przed sobą jeden cel: odnaleźć i uratować Broomhildę ([person=40058]Kerry Washington[/person]), żonę, którą utracił na targu niewolników wiele lat temu.

Poszukiwania Django i Schultza prowadzą ich do Calvina Candie ([person=30]Leonardo DiCaprio[/person]), właściciela ""Candylandu"", owianej złą sławą plantacji, na której niewolnicy szkoleni są do walk między sobą przez trenera Ace'a Woody'ego ([person=93]Kurt Russell[/person]). Dostając się na teren Candie'go pod fałszywym pretekstem, Django i Schultz wzbudzają podejrzliwość Stephena ([person=53]Samuel L. Jackson[/person]), zaufanego niewolnika Candie’go. Każdy ich ruch jest obserwowany, a niebezpieczna organizacja zaciska wokół nich swoje macki. Jeśli Django i Schultz chcą uciec z Broomhildą, będą musieli wybierać między niezależnością i solidarnością oraz poświęceniem i przetrwaniem… ",['Western']
35914,28 dni później,2002,6.87142,86244,"Śmiertelnie niebezpieczny wirus wymyka się spod kontroli. Przenoszony poprzez krew powoduje u zainfekowanych morderczą agresję. W ciągu 28 dni kraj opanowuje epidemia, a nieliczni pozostali przy życiu za wszelką cenę starają się przerwać rozprzestrzenianie wirusa i ocalić przyszłość. Nie zdają sobie sprawy, że śmiertelny wirus nie jest jedynym grożącym im niebezpieczeństwem.",['Horror']
236351,Mroczny Rycerz,2008,8.02702,547161,"W nowym filmie Batman podejmuje szeroko zakrojoną walkę z przestępczością. Z pomocą porucznika Jima Gordona i prokuratora okręgowego Harveya Denta zabiera się za rozpracowywanie istniejących organizacji przestępczych nękających mieszkańców miasta. Współpraca przynosi efekty, ale bohaterowie wkrótce padną ofiarą chaosu, który rozpęta rosnący w siłę genialny przestępca, znany przerażonym mieszkańcom Gotham jako Joker.","['Akcja', 'Sci-Fi']"
10037296,Heretic,2024,6.27292,24663,"Dwie młode kobiety, które z potrzeby serca szerzą słowo Boże, pukają do drzwi domu pana Reeda ([person=41]Hugh Grant[/person]). Otwiera im z pozoru czarujący mężczyzna, który szybko pokazuje swoją diaboliczną naturę. Kobiety orientują się, że wszystkie wyjścia z domu zostały zamknięte, a ich podejrzany gospodarz co chwila pojawia się, aby zadać im kolejną zagadkę testującą ich wiarę. Rozpoczyna się śmiertelnie niebezpieczna gra, w której stawką jest przetrwanie. Głosicielki wiary będą musiały wykorzystać cały swój spryt, aby uciec z domu grozy pana Reeda.",['Horror']
30680,Piknik pod Wiszącą Skałą,1975,7.30714,59521,"Australia, 14 lutego roku 1900, dzień świętego Walentego, sobota. Grupa uczennic ze szkoły dla panien w Appleyard brała udział w pikniku przy Wiszącej Skale - lokalnej atrakcji turystycznej w pobliżu góry Macedon w stanie Victoria. W godzinach popołudniowych cztery z nich odłączają się od grupy, by z bliska obejrzeć kamienny masyw. Powraca tylko jedna. Pozostałe, tak jak i idącą za nimi nauczycielką matematyki ([person=41661]Vivean Gray[/person]), znikają na zawsze bez śladu.
",['Dramat']
602101,Top Gun: Maverick,2022,7.86539,130087,"Po ponad 30 latach w służbie amerykańskiej marynarki wojennej Pete ""Maverick"" Mitchell ([person=24]Tom Cruise[/person]) jest tam, gdzie powinien być - na szczycie. Jest mistrzowskim pilotem, testującym najnowocześniejsze maszyny.
Kiedy staje na czele pilockiej spec-grupy szkolącej jej uczestników do udziału w misji, jakiej dotąd nie było, przychodzi mu spotkać się z porucznikiem Bradleyem Bradshawem ([person=1051815]Miles Teller[/person]) o kryptonimie ""Rooster"", synem jego przyjaciela oficera Nicka Bradshawa, kryptonim ""Goose"", który przed laty zginął podczas jednej z misji. Maverick musi stawić czoła niepewnej przyszłości oraz duchom przeszłości. Mierzy się ze swymi lękami i demonami, czego kulminacją będzie ostateczne poświęcenie tych, którzy zostaną wybrani do misji.
",['Akcja']
375629,Interstellar,2014,7.97608,425958,"
Historia grupy badaczy, którzy dzięki nowo odkrytemu tunelowi czasoprzestrzennemu pokonują granice do tej pory przekraczające ludzkie możliwości podróżowania w innym wymiarze.

Film oparty jest na teorii naukowej opracowanej przez fizyka z Caltech [person=246501]Kipa Thorne'a[/person].",['Sci-Fi']
10056589,Sztuka pięknego życia,2024,6.88259,17298,"Nagły wypadek samochodowy splata losy Almut ([person=2175929]Florence Pugh[/person]) i Tobiasa ([person=502217]Andrew Garfield[/person]), odmieniając je na zawsze. Od momentu, kiedy wspólnie trafiają na pogotowie, zaczyna w nich kiełkować silna więź, która z biegiem czasu przeradza się w głębokie uczucie. Poprzez migawki ich wzajemnego zauroczenia, budowania domu i stawania się rodziną – nieoczekiwanie wychodzi na jaw prawda o zdrowiu Almut, która może zachwiać fundamentem tego co stworzyli. Paradoksalnie, motywuje to parę do realizacji marzeń i uczy cenić każdą chwilę z niekonwencjonalnej drogi, jaką obrało ich życie. Oto trwająca dekadę, utkana z subtelnych momentów bliskości, głęboko wzruszająca, a czasami nieoczekiwanie zabawna, piękna historia miłosna.",['Melodramat']
1092,Czas Apokalipsy,1979,8.1584,191320,"""Czas apokalipsy"" to luźna adaptacja klasycznego opowiadania [person=10932]Josepha Conrada[/person] ""Jądro ciemności"", której akcja rozgrywa się w 1969 roku podczas wojny w Wietnamie. Film przedstawia podróż kapitana sił specjalnych (Willarda) przez brutalne strefy walk w Wietnamie. Celem jego tajnej misji jest eliminacja pułkownika Kurtza, który ustanowił bezwzględną dyktaturę. W miarę jak Willard podróżuje przez szaleństwo i absurdy amerykańskiego zaangażowania w wojnę, coraz bardziej pociąga go sama dżungla, jej pierwotna mistyka i ogromna moc...","['Dramat', 'Wojenny']"
703836,Zwierzogród,2016,7.90683,300462,"
Zwierzogrodu nie można pomylić z żadnym innym miastem. Jest to jedyna w swoim rodzaju współczesna metropolia zamieszkiwana wyłącznie przez zwierzęta. W Zwierzogrodzie nie jest ważne, jakim stworzeniem jesteś - czy to największym z lwów, czy może malutką ryjówką.

Możesz tam zostać kimkolwiek chcesz. Ale nie wszystkie marzenia spełniają się od razu...Gdy do miasta przybywa ambitna policjantka Judy Hops, szybko przekonuje się, że jako pierwszy królik zatrudniony w miejscowej policji, nie będzie wcale miała łatwego życia. Robi więc wszystko, by udowodnić swoją wartość (i zdobyć upragniony awans). Na jej drodze pojawia się jednak gadatliwy i chytry lis, Nick Bajer. Chcąc wykazać się za wszelką cenę, Judy przyjmuje sprawę, w której musi rozwiązać pewną kryminalną zagadkę. Jej partnerem w śledztwie zostaje nie kto inny jak wygadany i szczwany Nick…","['Animacja', 'Komedia', 'Przygodowy']"
874687,Biedne istoty,2023,7.44918,98445,"""Biedne istoty"" w reżyserii [person=552739]Yorgosa Lanthimosa[/person] to niesamowita opowieść o ewolucji Belli Baxter ([person=611405]Emma Stone[/person]), młodej kobiety, która zostaje przywrócona do życia przez genialnego i niekonwencjonalnego naukowca, doktora Godwina Baxtera ([person=157]Willem Dafoe[/person]). Pod jego opieką Bella chętnie uczy się wszystkiego od nowa, ale chce też doświadczyć pełni życia. W poszukiwaniu nowych doznań wyrusza w burzliwą i pełną przygód podróż przez kontynenty w towarzystwie sprytnego i rozpustnego prawnika, Duncana Wedderburna ([person=6650]Mark Ruffalo[/person]). Wolna od uprzedzeń swoich czasów, Bella z determinacją dąży do celu, jakim jest walka o równość i niezależność.","['Czarna komedia', 'Sci-Fi']"
11841,Władca Pierścieni: Powrót króla,2003,8.39646,549260,"Z Morgulu ciemności zaczynają nadciągać nad świat. Wtajemniczeni tkwią w niepewności, czy mały hobbit jeszcze żyje, czy jest w stanie wykonać misję zniszczenia Pierścienia zanim moc Saurona zwycięży?
Mordor rozpoczyna najazd na Minas Tirith, a Rohan pędzi mu z odsieczą. Podczas oblężenia namiestnik Gondoru, Denethor ([person=156207]John Noble[/person]), popada w obłęd i próbuje spalić swojego syna i następcę, Faramira ([person=40002]David Wenham[/person]).
Aragorn ([person=3060]Viggo Mortensen[/person]) decyduje się pójść ""ścieżką Umarłych"" i wyprowadza stamtąd Armię Umarłych. Pokonuje flotyllę korsarzy z Umbaru, by następnie ruszyć na pomoc swojemu państwu, pozostawionemu tak długo bez króla. Rozpina na maszcie statku, którym płynie, flagę z królewskim godłem Elendila, którego mieszkańcy Gondoru nie widzieli już od niepamiętnych lat. Król powraca! Jednak nie czas jeszcze, żeby objąć Gondor, to jeszcze nie jest kres wojny. Sauron może ponowić atak w każdej chwili, a co najważniejsze, nie może zorientować się w podstępie, bo wtedy powiernik Pierścienia nie wykona swojej misji.
W końcu zapada decyzja, że wojska muszą ruszyć z taką pewnością siebie, aby sprawić wrażenie, że wśród nich znajduje się Pierścień. Tylko w ten sposób można odciągnąć uwagę stale węszącego Saurona. Jednak przybywa wysłannik Mordoru i przynosi kolczugę z mithrilu Froda ([person=2955]Elijah Wood[/person]), płaszcz elfów i miecz Sama ([person=6221]Sean Astin[/person]). Żąda poddania się w zamian za ocalenie życia hobbitów. Gandalf ([person=6149]Ian McKellen[/person]) odrzuca warunki i rozpoczyna się ostatnia rozpaczliwa bitwa, bitwa na śmierć i życie. Czyżby powiernik Pierścienia zawiódł?","['Fantasy', 'Przygodowy']"
